region_code,region_name,region_basename,state,region_type,total_in,total_out,total_net,total_natural_growth,total_international_migration,avg_seasonal_visitors,latest_adjusted_population,latest_median_hhi,latest_median_age,latest_percent_white,latest_percent_asian,latest_percent_black_or_african_american,latest_percent_hispanic_or_latino,latest_percent_bachelor_and_higher,latest_average_household_value,latest_arealand,latest_population_density,latest_pop_change_forecast,weighted_avg_median_hhi_in,weighted_avg_median_age_in,weighted_avg_percent_white_in,weighted_avg_percent_asian_in,weighted_avg_percent_black_or_african_american_in,weighted_avg_percent_hispanic_or_latino_in,total_gross_migration,calc_net_migration_pct,calc_hhi_ratio,calc_age_diff,calc_white_diff,calc_asian_diff,calc_black_diff,calc_hispanic_diff,calc_pop_change,calc_pop_change_pct
19100,"Dallas-Fort Worth-Arlington, TX Metro Area","Dallas-Fort Worth-Arlington, TX Metro Area, Texas",Texas,cbsa,259521,234899,24622,57040,114526,112296.09,8491440.35,90882.67,35.6,0.42,0.08,0.16,0.3,0.25,204867.77,8645.77,982.15,0.0612,80683.42,37.12,0.52,0.05,0.11,0.26,494420,0.0028996258567605673,0.887775634232577,1.519999999999996,0.10000000000000003,-0.03,-0.05,-0.03999999999999998,196188,0.02365063674042418
34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area","Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area, Tennessee",Tennessee,cbsa,67253,51195,16057,8537,15185,44101.65,2128409.91,86108.37,36.9,0.68,0.03,0.14,0.1,0.26,266488.29,6301.25,337.78,0.0572,81639.68,38.25,0.58,0.05,0.13,0.18,118448,0.007544129504640391,0.9481038835132984,1.3500000000000014,-0.10000000000000009,0.020000000000000004,-0.010000000000000009,0.07999999999999999,39779,0.019045490426070538
12420,"Austin-Round Rock-San Marcos, TX Metro Area","Austin-Round Rock-San Marcos, TX Metro Area, Texas",Texas,cbsa,133478,119209,14269,17955,31058,77276.96,2585400.61,100501.67,36,0.49,0.07,0.07,0.32,0.32,287170.94,4216.02,613.23,0.0733,81141.31,36.38,0.44,0.06,0.11,0.34,252687,0.005519067313904595,0.8073628030260591,0.38000000000000256,-0.04999999999999999,-0.010000000000000009,0.039999999999999994,0.020000000000000018,63282,0.025090810459544567
19820,"Detroit-Warren-Dearborn, MI Metro Area","Detroit-Warren-Dearborn, MI Metro Area, Michigan",Michigan,cbsa,75704,63140,12564,2452,43954,58062.5,4420300.45,76729.96,40.3,0.63,0.05,0.21,0.05,0.21,153193.74,3843.76,1150,0.0184,79827.53,38.9,0.66,0.04,0.12,0.11,138844,0.002842340728219051,1.0403697590875844,-1.3999999999999986,0.030000000000000027,-0.010000000000000002,-0.09,0.06,58970,0.013521103405498659
14260,"Boise City, ID Metro Area","Boise City, ID Metro Area, Idaho",Idaho,cbsa,30731,18333,12398,3154,4555,12345.01,853633.64,86616.04,37.6,0.77,0.02,0.01,0.15,0.25,272865.05,11764.67,72.56,0.1745,86567.67,38.07,0.58,0.07,0.08,0.22,49064,0.014523795008828378,0.9994415583995759,0.46999999999999886,-0.19000000000000006,0.05,0.07,0.07,20107,0.024122804281336466
33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area","Minneapolis-St. Paul-Bloomington, MN-WI Metro Area, Wisconsin",Wisconsin,cbsa,79902,67759,12142,14615,23758,55760.99,3785787.43,99851.25,38,0.71,0.07,0.09,0.07,0.29,220739.74,7029.11,538.59,0.0427,84048.5,38.16,0.57,0.06,0.09,0.22,147661,0.00320725878684636,0.8417370839123196,0.1599999999999966,-0.14,-0.010000000000000009,0,0.15,50515,0.013523779308380994
16700,"Charleston-North Charleston, SC Metro Area","Charleston-North Charleston, SC Metro Area, South Carolina",South Carolina,cbsa,48537,37411,11126,3270,5137,25753.82,917505.4,85118.88,38.2,0.62,0.02,0.23,0.08,0.25,245802.25,2581.02,355.48,0.0379,81670.99,38.68,0.58,0.05,0.15,0.16,85948,0.01212635914731401,0.9594932405125631,0.4799999999999969,-0.040000000000000036,0.030000000000000002,-0.08000000000000002,0.08,19533,0.02175233893602966
16740,"Charlotte-Concord-Gastonia, NC-SC Metro Area","Charlotte-Concord-Gastonia, NC-SC Metro Area, North Carolina",North Carolina,cbsa,84972,74877,10095,10678,30089,56616.38,2915654.46,83829.74,37.9,0.57,0.04,0.22,0.13,0.26,229403.6,5727.03,509.1,0.0498,79903.36,39.55,0.61,0.05,0.15,0.15,159849,0.003462344437070228,0.953162445690515,1.6499999999999986,0.040000000000000036,0.010000000000000002,-0.07,0.01999999999999999,50862,0.01775416568919621
34820,"Myrtle Beach-Conway-North Myrtle Beach, SC Metro Area","Myrtle Beach-Conway-North Myrtle Beach, SC Metro Area, South Carolina",South Carolina,cbsa,26994,17606,9388,-1612,1995,19824.6,424551.6,66768.14,48.7,0.76,0.01,0.12,0.07,0.18,170576.5,1133.06,374.7,0.0646,83461.06,40.02,0.63,0.05,0.14,0.13,44600,0.022112742008274143,1.250013254824831,-8.68,-0.13,0.04,0.020000000000000018,0.06,9771,0.023557032320219412
42580,"Seaford, DE Micro Area","Seaford, DE Micro Area, Delaware",Delaware,cbsa,28265,19613,8651,-881,1564,8446.88,279907.49,81936.46,51.9,0.72,0.01,0.1,0.12,0.19,196049.86,936.08,299.02,0.0423,86811.05,40.1,0.6,0.04,0.2,0.11,47878,0.030906639904491304,1.0594923188041074,-11.799999999999997,-0.12,0.03,0.1,-0.009999999999999995,9334,0.034497097258123846
29460,"Lakeland-Winter Haven, FL Metro Area","Lakeland-Winter Haven, FL Metro Area, Florida",Florida,cbsa,53919,45914,8004,1162,9288,20979.27,889147.69,66901.12,39.5,0.51,0.02,0.14,0.29,0.16,137974.02,1798.1,494.49,0.066,78721.41,40.57,0.52,0.04,0.14,0.25,99833,0.009001879091650117,1.17668299125635,1.0700000000000003,0.010000000000000009,0.02,0,-0.03999999999999998,18454,0.0211945948522953
48900,"Wilmington, NC Metro Area","Wilmington, NC Metro Area, North Carolina",North Carolina,cbsa,28283,20874,7409,-1156,1323,21221.99,488517.53,76587.81,45.4,0.77,0.01,0.1,0.07,0.25,237322.3,1913.42,255.31,0.0569,81329.82,38.4,0.6,0.05,0.16,0.13,49157,0.015166293008973495,1.0619159889804919,-7,-0.17000000000000004,0.04,0.06,0.06,7576,0.01575243460468053
26900,"Indianapolis-Carmel-Greenwood, IN Metro Area","Indianapolis-Carmel-Greenwood, IN Metro Area, Indiana",Indiana,cbsa,53504,46203,7301,9379,16302,33359.08,2170092.38,80541.73,36.9,0.67,0.04,0.15,0.09,0.24,159257.32,4080.52,531.82,0.0376,76559.08,37.67,0.64,0.04,0.11,0.16,99707,0.003364372902871536,0.950551720207649,0.7700000000000031,-0.030000000000000027,0,-0.039999999999999994,0.07,32982,0.015432988538476895
38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area","Portland-Vancouver-Hillsboro, OR-WA Metro Area, Washington",Washington,cbsa,63161,56090,7072,3691,19410,37552.76,2550320.76,97551.81,39.3,0.68,0.07,0.03,0.14,0.26,296932.03,6825.8,373.63,0.0534,84776.96,38.4,0.58,0.06,0.08,0.21,119251,0.0027729845245034984,0.8690454846506693,-0.8999999999999986,-0.10000000000000009,-0.010000000000000009,0.05,0.06999999999999998,30173,0.011972710679472224
36100,"Ocala, FL Metro Area","Ocala, FL Metro Area, Florida",Florida,cbsa,26723,19689,7034,-2700,3178,7660.7,421951.46,61093.72,47.9,0.65,0.02,0.12,0.17,0.15,135166.6,1579.04,267.22,0.0703,75986.98,42.98,0.58,0.04,0.12,0.21,46412,0.01667016390937479,1.2437772654865344,-4.920000000000002,-0.07000000000000006,0.02,0,0.03999999999999998,7512,0.018125687163090116
16980,"Chicago-Naperville-Elgin, IL-IN Metro Area","Chicago-Naperville-Elgin, IL-IN Metro Area, Illinois",Illinois,cbsa,193460,186513,6947,21147,105268,140674.01,9468812.16,91338.53,38.6,0.49,0.07,0.16,0.24,0.25,178155.23,6882.47,1375.79,0.0101,81413.59,38.6,0.57,0.05,0.12,0.21,379973,0.0007336717512833204,0.8913389562980705,0,0.07999999999999996,-0.020000000000000004,-0.04000000000000001,-0.03,133362,0.014285545711702456
39580,"Raleigh-Cary, NC Metro Area","Raleigh-Cary, NC Metro Area, North Carolina",North Carolina,cbsa,64395,57464,6931,8358,15488,45563.25,1566461.1,100113.66,37.6,0.57,0.07,0.18,0.12,0.31,243682.05,2110.04,742.38,0.0662,80872.09,38.72,0.57,0.05,0.18,0.15,121859,0.004424623120229414,0.8078027513927669,1.1199999999999974,0,-0.020000000000000004,0,0.03,30777,0.020041231136012933
31540,"Madison, WI Metro Area","Madison, WI Metro Area, Wisconsin",Wisconsin,cbsa,27459,21965,5495,1825,6792,31221.72,720645.14,89041.22,37,0.78,0.05,0.04,0.07,0.3,234894.49,3308.58,217.81,0.0344,88192.68,38.79,0.59,0.07,0.1,0.18,49424,0.007625112132165354,0.9904702563599195,1.7899999999999991,-0.19000000000000006,0.020000000000000004,0.060000000000000005,0.10999999999999999,14112,0.019973585386242464
41860,"San Francisco-Oakland-Fremont, CA Metro Area","San Francisco-Oakland-Fremont, CA Metro Area, California",California,cbsa,132179,127063,5116,12400,75168,92083.4,4756618.42,136452.81,40.3,0.35,0.28,0.07,0.23,0.3,672248.88,2462.23,1931.84,0.0196,108796,38.01,0.4,0.16,0.06,0.31,259242,0.001075554006705461,0.7973159365497859,-2.289999999999999,0.050000000000000044,-0.12000000000000002,-0.010000000000000009,0.07999999999999999,92684,0.019872492117931625
19660,"Deltona-Daytona Beach-Ormond Beach, FL Metro Area","Deltona-Daytona Beach-Ormond Beach, FL Metro Area, Florida",Florida,cbsa,35600,30549,5051,-4156,4369,23666.27,739109.37,71584.91,47.8,0.68,0.02,0.1,0.15,0.19,164282.65,1587.19,465.67,0.0467,79403.32,40.02,0.53,0.04,0.14,0.23,66149,0.006833900644501368,1.1092186886873225,-7.779999999999994,-0.15000000000000002,0.02,0.04000000000000001,0.08000000000000002,5264,0.007173173280360139
24860,"Greenville-Anderson-Greer, SC Metro Area","Greenville-Anderson-Greer, SC Metro Area, South Carolina",South Carolina,cbsa,32931,28032,4898,741,5325,32892.39,994840.4,71036.96,38.8,0.7,0.02,0.14,0.09,0.22,164987.54,2760.99,360.32,0.034,77188.38,39.35,0.62,0.04,0.16,0.13,60963,0.004923402789030281,1.0865946403111844,0.5500000000000043,-0.07999999999999996,0.02,0.01999999999999999,0.04000000000000001,10964,0.011143676177210878
10180,"Abilene, TX Metro Area","Abilene, TX Metro Area, Texas",Texas,cbsa,16838,11991,4847,101,1301,7175.67,189420.96,67598.97,34.5,0.62,0.02,0.07,0.24,0.17,94971.23,2739.45,69.15,0.0206,75541.06,36.24,0.49,0.04,0.1,0.33,28829,0.025588509318081803,1.1174883285943558,1.740000000000002,-0.13,0.02,0.03,0.09000000000000002,6249,0.034115483614413473
38860,"Portland-South Portland, ME Metro Area","Portland-South Portland, ME Metro Area, Maine",Maine,cbsa,23561,18731,4830,-1025,3249,19439.83,568726.19,92217.03,43.7,0.88,0.02,0.02,0.03,0.28,249111.48,2078.92,273.57,0.0046,95321,40.79,0.66,0.06,0.07,0.15,42292,0.008492663226921202,1.0336594010889313,-2.9100000000000037,-0.21999999999999997,0.039999999999999994,0.05,0.12,7054,0.012558926942777781
12260,"Augusta-Richmond County, GA-SC Metro Area","Augusta-Richmond County, GA-SC Metro Area, Georgia",Georgia,cbsa,25692,21127,4565,1174,1840,12954.09,651493.96,69433.58,38.3,0.52,0.02,0.35,0.07,0.18,107851.3,3438.1,189.49,0.0404,81146.12,37.97,0.55,0.05,0.17,0.17,46819,0.007006972098405948,1.1686869667385722,-0.3299999999999983,0.030000000000000027,0.030000000000000002,-0.17999999999999997,0.1,7579,0.011770187790015004
42660,"Seattle-Tacoma-Bellevue, WA Metro Area","Seattle-Tacoma-Bellevue, WA Metro Area, Washington",Washington,cbsa,82163,77679,4483,15906,71685,56657.83,4275255.99,115281.53,37.5,0.57,0.16,0.06,0.12,0.28,410815.11,6096.73,701.24,0.039,88154.42,38.69,0.58,0.08,0.06,0.18,159842,0.0010485921803246219,0.7646881508252016,1.1899999999999977,0.010000000000000009,-0.08,0,0.06,92074,0.02201051740519661
46140,"Tulsa, OK Metro Area","Tulsa, OK Metro Area, Oklahoma",Oklahoma,cbsa,25018,20544,4474,1691,5847,12886.3,1048785.28,69899.98,37.4,0.61,0.03,0.07,0.12,0.2,140336.5,6268.61,167.31,0.0344,73491.74,36.88,0.61,0.04,0.09,0.16,45562,0.004265887484614581,1.051384277935416,-0.519999999999996,0,0.010000000000000002,0.01999999999999999,0.04000000000000001,12012,0.01158594673659028
12100,"Atlantic City-Hammonton, NJ Metro Area","Atlantic City-Hammonton, NJ Metro Area, New Jersey",New Jersey,cbsa,19578,15417,4161,-884,2664,24860.62,361682.98,82998.52,44.5,0.62,0.06,0.1,0.17,0.22,212422.01,807.04,448.16,0.0168,88225.5,40.13,0.54,0.06,0.16,0.19,34995,0.011504550200288663,1.062976785610153,-4.369999999999997,-0.07999999999999996,0,0.06,0.01999999999999999,5941,0.016700306216320043
43900,"Spartanburg, SC Metro Area","Spartanburg, SC Metro Area, South Carolina",South Carolina,cbsa,15396,11271,4125,308,2100,7847.76,385153.45,64308.92,38.2,0.65,0.02,0.2,0.09,0.15,139954.99,1321.91,291.36,0.0308,74703.68,39.02,0.64,0.03,0.14,0.13,26667,0.010710017007507008,1.1616379189698722,0.8200000000000003,-0.010000000000000009,0.009999999999999998,-0.06,0.04000000000000001,6533,0.017254746805144834
33340,"Milwaukee-Waukesha, WI Metro Area","Milwaukee-Waukesha, WI Metro Area, Wisconsin",Wisconsin,cbsa,31465,27385,4081,2553,8775,39289.81,1605710.63,78365.28,38.7,0.64,0.04,0.16,0.12,0.26,173028.72,1454.73,1103.79,0.0162,83646.21,39.09,0.62,0.05,0.1,0.18,58850,0.0025415538290358085,1.0673886445630005,0.39000000000000057,-0.020000000000000018,0.010000000000000002,-0.06,0.06,15409,0.009689356854900539
18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area","Crestview-Fort Walton Beach-Destin, FL Metro Area, Florida",Florida,cbsa,17978,14487,3492,699,2793,8243.41,313830.35,83091.94,39.3,0.73,0.03,0.08,0.11,0.21,238095.97,1967.76,159.49,0.0427,74715.74,38.88,0.59,0.03,0.14,0.17,32465,0.011127030894239515,0.8991935920619979,-0.4199999999999946,-0.14,0,0.06000000000000001,0.06000000000000001,6984,0.022760577077094123
38940,"Port St. Lucie, FL Metro Area","Port St. Lucie, FL Metro Area, Florida",Florida,cbsa,30204,26724,3480,-1491,4880,11347.17,556549.82,74533.64,47.6,0.58,0.02,0.16,0.2,0.19,221163.31,1115.06,499.12,0.0788,79232.35,41.57,0.45,0.04,0.15,0.31,56928,0.0062528094969108074,1.0630414669134636,-6.030000000000001,-0.12999999999999995,0.02,-0.010000000000000009,0.10999999999999999,6869,0.012496342877672175
19300,"Daphne-Fairhope-Foley, AL Metro Area","Daphne-Fairhope-Foley, AL Metro Area, Alabama",Alabama,cbsa,13314,9885,3429,-151,1116,6626.05,245874.86,78200.66,43.9,0.81,0.01,0.08,0.06,0.21,182189.65,1589.69,154.67,0.0715,73630.97,38.39,0.64,0.03,0.18,0.1,23199,0.013946118769523652,0.9415645596853018,-5.509999999999998,-0.17000000000000004,0.019999999999999997,0.09999999999999999,0.04000000000000001,4394,0.018196059099673572
12700,"Barnstable Town, MA Metro Area","Barnstable Town, MA Metro Area, Massachusetts",Massachusetts,cbsa,9501,6082,3419,-1670,1462,13920.95,208806.91,95856.11,55.4,0.85,0.01,0.03,0.04,0.26,443820.9,394.18,529.73,0.0054,98068.87,40.86,0.65,0.05,0.08,0.16,15583,0.01637397919446248,1.0230841831574429,-14.54,-0.19999999999999996,0.04,0.05,0.12,3211,0.015618014969266654
10580,"Albany-Schenectady-Troy, NY Metro Area","Albany-Schenectady-Troy, NY Metro Area, New York",New York,cbsa,26532,23264,3267,-430,6083,36654.99,919344.79,88558.1,40.5,0.75,0.05,0.07,0.06,0.23,152208.02,2811.55,326.99,0.0079,84353.92,41.06,0.63,0.05,0.11,0.16,49796,0.003553617789034297,0.9525263075878998,0.5600000000000023,-0.12,0,0.039999999999999994,0.1,8920,0.009797624249664818
37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area, New Jersey",New Jersey,cbsa,119833,116567,3266,10658,57331,147640.72,6342651.3,91570.92,39.3,0.58,0.06,0.19,0.11,0.24,205881.5,4574.29,1386.59,0.0223,89061.64,39.75,0.55,0.07,0.13,0.19,236400,0.0005149266206704443,0.9725974141135636,0.45000000000000284,-0.029999999999999916,0.010000000000000009,-0.06,0.08,71255,0.011361903568428613
25940,"Hilton Head Island-Bluffton-Port Royal, SC Metro Area","Hilton Head Island-Bluffton-Port Royal, SC Metro Area, South Carolina",South Carolina,cbsa,14524,11278,3246,-299,1417,7489.89,247042.12,84617.79,47.7,0.64,0.01,0.18,0.13,0.26,334306.29,1231.06,200.67,0.049,82630.57,38.64,0.6,0.05,0.14,0.17,25802,0.01313945978119035,0.9765153403320982,-9.060000000000002,-0.040000000000000036,0.04,-0.03999999999999998,0.04000000000000001,4364,0.01798266774112145
38300,"Pittsburgh, PA Metro Area","Pittsburgh, PA Metro Area, Pennsylvania",Pennsylvania,cbsa,33684,30514,3170,-8095,10731,61581.15,2388634.6,75803.89,42.8,0.83,0.03,0.08,0.02,0.23,141646.23,5709.61,418.35,0.008,81710.76,39.67,0.64,0.06,0.11,0.14,64198,0.0013271180112688645,1.077923045901734,-3.1299999999999955,-0.18999999999999995,0.03,0.03,0.12000000000000001,5806,0.002436599930015948
18140,"Columbus, OH Metro Area","Columbus, OH Metro Area, Ohio",Ohio,cbsa,39175,36057,3118,8723,25832,45676.39,2254590.55,82475.73,36.7,0.68,0.05,0.16,0.06,0.25,183866.43,4794.35,470.26,0.0306,76281.85,39.54,0.69,0.03,0.13,0.1,75232,0.0013829562090553428,0.9249005737809173,2.8399999999999963,0.009999999999999898,-0.020000000000000004,-0.03,0.04000000000000001,37673,0.016993415023486103
37340,"Palm Bay-Melbourne-Titusville, FL Metro Area","Palm Bay-Melbourne-Titusville, FL Metro Area, Florida",Florida,cbsa,29802,26867,2936,-3284,4045,14534.05,651861.66,79572.87,46.7,0.7,0.02,0.09,0.12,0.2,195023.73,996,654.48,0.0388,78752.26,41.03,0.56,0.04,0.13,0.21,56669,0.004504023138897293,0.9896873142818652,-5.670000000000002,-0.1399999999999999,0.02,0.04000000000000001,0.09,3697,0.005703797550455775
39300,"Providence-Warwick, RI-MA Metro Area","Providence-Warwick, RI-MA Metro Area, Rhode Island",Rhode Island,cbsa,37023,34154,2869,-1259,14548,66664.05,1680868.9,87302.03,40.7,0.71,0.03,0.05,0.15,0.21,229509.02,1585.06,1060.45,0.0064,95969.08,40.48,0.6,0.07,0.1,0.17,71177,0.0017068553056100925,1.09927661475913,-0.22000000000000597,-0.10999999999999999,0.04000000000000001,0.05,0.020000000000000018,16158,0.009706189825512647
26620,"Huntsville, AL Metro Area","Huntsville, AL Metro Area, Alabama",Alabama,cbsa,18856,16013,2842,1029,2424,12005.07,523804.26,85372.12,38.8,0.64,0.02,0.21,0.07,0.26,177840.64,1364.87,383.78,0.0543,75731.69,38.24,0.63,0.04,0.15,0.14,34869,0.00542569088689733,0.8870775377254309,-0.5599999999999952,-0.010000000000000009,0.02,-0.06,0.07,6295,0.012164033547921442
39900,"Reno, NV Metro Area","Reno, NV Metro Area, Nevada",Nevada,cbsa,21278,18512,2766,-13,5148,10798.32,566324.92,87733.96,39.5,0.6,0.05,0.02,0.25,0.2,305390.4,8548.77,66.25,0.0385,87080.25,39.89,0.51,0.08,0.08,0.25,39790,0.004884121998375067,0.9925489513980674,0.39000000000000057,-0.08999999999999997,0.03,0.06,0,7901,0.014148749215470569
25860,"Hickory-Lenoir-Morganton, NC Metro Area","Hickory-Lenoir-Morganton, NC Metro Area, North Carolina",North Carolina,cbsa,13353,10599,2754,-1430,780,5039.87,374302.92,62620.27,43.5,0.78,0.03,0.06,0.09,0.15,120083.69,1639.36,228.32,0.0082,74982.03,39.42,0.65,0.03,0.15,0.12,23952,0.007357677038693687,1.197408283292295,-4.079999999999998,-0.13,0,0.09,0.03,2104,0.005652891201296339
16300,"Cedar Rapids, IA Metro Area","Cedar Rapids, IA Metro Area, Iowa",Iowa,cbsa,8267,5681,2586,377,1878,5726.12,282454.44,78445.8,39.7,0.84,0.02,0.05,0.04,0.22,112401.83,2008.26,140.65,0.0392,77812.34,39.69,0.62,0.03,0.1,0.19,13948,0.009155458841432975,0.9919248704200861,-0.010000000000005116,-0.21999999999999997,0.009999999999999998,0.05,0.15,4841,0.017437916550437905
43300,"Sherman-Denison, TX Metro Area","Sherman-Denison, TX Metro Area, Texas",Texas,cbsa,12986,10443,2543,26,520,3159.89,166892.34,72206.04,39,0.71,0.02,0.05,0.16,0.16,126286.52,932.76,178.92,0.0252,84210.37,36.89,0.5,0.06,0.12,0.26,23429,0.015237367994241078,1.1662510504661383,-2.1099999999999994,-0.20999999999999996,0.039999999999999994,0.06999999999999999,0.1,3089,0.018857979330580196
41700,"San Antonio-New Braunfels, TX Metro Area","San Antonio-New Braunfels, TX Metro Area, Texas",Texas,cbsa,123146,120674,2472,13569,18350,47422.85,2848558.48,76333,35.9,0.32,0.03,0.07,0.55,0.2,158684.51,7311.75,389.59,0.0558,80579.31,36.34,0.45,0.05,0.1,0.35,243820,0.0008678073549678362,1.0556287582041843,0.44000000000000483,0.13,0.020000000000000004,0.03,-0.20000000000000007,34391,0.012220665701104612
46520,"Urban Honolulu, HI Metro Area","Urban Honolulu, HI Metro Area, Hawaii",Hawaii,cbsa,47171,44731,2440,2435,9368,19180.94,979306.07,106598.57,39.8,0.17,0.42,0.02,0.09,0.24,471896.26,583.7,1677.77,0.0204,87703.54,38.88,0.55,0.08,0.09,0.18,91902,0.002491560171785722,0.8227459336462017,-0.9199999999999946,0.38,-0.33999999999999997,0.06999999999999999,0.09,14243,0.014758620905470976
45900,"Traverse City, MI Metro Area","Traverse City, MI Metro Area, Michigan",Michigan,cbsa,8117,5703,2414,-513,182,4343.56,150826.72,81647.52,46.3,0.91,0.01,0.01,0.03,0.23,210233.98,1690.77,89.21,0.0405,78373.65,41.08,0.7,0.04,0.11,0.12,13820,0.016005121638924456,0.9599023950758087,-5.219999999999999,-0.21000000000000008,0.03,0.1,0.09,2083,0.014003952570232882
47260,"Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area","Virginia Beach-Chesapeake-Norfolk, VA-NC Metro Area, North Carolina",North Carolina,cbsa,45843,43432,2411,4452,5914,48836.06,1820150.77,82964.55,37.4,0.53,0.04,0.29,0.08,0.22,199504,3233.66,562.88,0.0216,83171.59,38.87,0.58,0.05,0.15,0.17,89275,0.0013246155427003444,1.00249552369054,1.4699999999999989,0.04999999999999993,0.010000000000000002,-0.13999999999999999,0.09000000000000001,12777,0.007069373370401409
41180,"St. Louis, MO-IL Metro Area","St. Louis, MO-IL Metro Area, Illinois",Illinois,cbsa,61082,58694,2388,-2412,13482,41774.95,2826897.71,80546.23,39.9,0.71,0.03,0.17,0.04,0.23,155754.49,7862.16,359.56,0.0051,79732.7,37.84,0.59,0.05,0.11,0.19,119776,0.0008447422740315567,0.9898998376460326,-2.059999999999995,-0.12,0.020000000000000004,-0.06000000000000001,0.15,13458,0.0047834684184506655
49180,"Winston-Salem, NC Metro Area","Winston-Salem, NC Metro Area, North Carolina",North Carolina,cbsa,26074,23832,2242,-494,3242,15497.91,704154.76,66662.75,40.7,0.65,0.02,0.17,0.12,0.19,133433.3,2008.85,350.53,0.022,76148.6,39.05,0.6,0.04,0.18,0.13,49906,0.0031839591626136275,1.1422961098964566,-1.6500000000000057,-0.050000000000000044,0.02,0.009999999999999981,0.010000000000000009,4990,0.00713708740125861
37860,"Pensacola-Ferry Pass-Brent, FL Metro Area","Pensacola-Ferry Pass-Brent, FL Metro Area, Florida",Florida,cbsa,28571,26394,2177,-390,2485,13259.41,535430.02,76166.92,39,0.68,0.02,0.15,0.07,0.19,146401.99,1669.29,320.75,0.0338,79408.95,39.27,0.58,0.05,0.13,0.17,54965,0.004065890814265513,1.0425648037231912,0.2700000000000031,-0.10000000000000009,0.030000000000000002,-0.01999999999999999,0.1,4272,0.008042804286377903
34740,"Muskegon-Norton Shores, MI Metro Area","Muskegon-Norton Shores, MI Metro Area, Michigan",Michigan,cbsa,7881,5780,2100,-65,182,2855.76,177317.45,65878.98,40,0.75,0.01,0.12,0.06,0.15,98073.39,503.88,351.9,-0.0061,80678.78,38.6,0.72,0.03,0.09,0.12,13661,0.011843166027934645,1.2246513227739713,-1.3999999999999986,-0.030000000000000027,0.019999999999999997,-0.03,0.06,2217,0.012661303840167172
27260,"Jacksonville, FL Metro Area","Jacksonville, FL Metro Area, Florida",Florida,cbsa,52635,50568,2067,2764,16066,30498.06,1728937.46,80177.39,39.3,0.59,0.04,0.2,0.11,0.24,219901.78,3251.56,531.73,0.057,78948.03,40.18,0.56,0.05,0.14,0.2,103203,0.0011955319656270275,0.9846669990130634,0.8800000000000026,-0.029999999999999916,0.010000000000000002,-0.06,0.09000000000000001,20897,0.012234487700601659
11360,"Anderson Creek, NC Micro Area","Anderson Creek, NC Micro Area, North Carolina",North Carolina,cbsa,11761,9695,2066,639,442,4145.55,151028.14,71452.57,35.6,0.58,0.01,0.2,0.15,0.16,115434.34,600,251.72,0.0775,81748.08,37.45,0.55,0.05,0.21,0.13,21456,0.01367956991326252,1.1440887290688073,1.8500000000000014,-0.029999999999999916,0.04,0.009999999999999981,-0.01999999999999999,3147,0.021280604139243178
30780,"Little Rock-North Little Rock-Conway, AR Metro Area","Little Rock-North Little Rock-Conway, AR Metro Area, Arkansas",Arkansas,cbsa,17880,15838,2041,1320,1657,11642.61,762792.7,67445.29,37.6,0.63,0.02,0.23,0.07,0.21,115931.6,4208.66,181.24,0.0614,72321.04,38.72,0.63,0.03,0.13,0.15,33718,0.0026756941958149313,1.0722919272791325,1.1199999999999974,0,0.009999999999999998,-0.1,0.07999999999999999,5018,0.006622021030789231
11700,"Asheville, NC Metro Area","Asheville, NC Metro Area, North Carolina",North Carolina,cbsa,16683,14651,2032,-1195,1862,10768.58,408906.37,71975.93,44,0.81,0.01,0.04,0.1,0.25,177557.26,1489.91,274.45,0.0505,73988.75,41.21,0.68,0.03,0.13,0.12,31334,0.004969352764056965,1.0279651822491214,-2.789999999999999,-0.13,0.019999999999999997,0.09,0.01999999999999999,2699,0.006644389539264145
28700,"Kingsport-Bristol, TN-VA Metro Area","Kingsport-Bristol, TN-VA Metro Area, Virginia",Virginia,cbsa,10492,8509,1983,-2371,143,5059.97,310315.96,58196.13,45.7,0.92,0.01,0.02,0.02,0.16,82641.71,2010.18,154.37,0.0027,70353.27,40.84,0.74,0.03,0.09,0.11,19001,0.0063902610745512406,1.2088994577474483,-4.859999999999999,-0.18000000000000005,0.019999999999999997,0.06999999999999999,0.09,-245,-0.0007888950369035438
11540,"Appleton, WI Metro Area","Appleton, WI Metro Area, Wisconsin",Wisconsin,cbsa,7347,5427,1920,637,671,5088.11,246429.91,87136.01,39.4,0.85,0.03,0.01,0.05,0.23,168694.24,955.76,257.84,0.0375,79182.19,39.02,0.7,0.04,0.08,0.13,12774,0.0077912620265940934,0.9087194834833499,-0.37999999999999545,-0.15000000000000002,0.010000000000000002,0.07,0.08,3228,0.013272922075324161
